edit_id,class,family,changed_ratio,component_count,human_label,comment
seed42_455_edit00,CLASS_PROVENANCE_UNAVAILABLE,A_small_low_contrast,0.00274169921875,1,,
seed42_94_edit01,CLASS_PROVENANCE_UNAVAILABLE,A_small_low_contrast,0.0023974609375,1,,
seed42_93_edit00,CLASS_PROVENANCE_UNAVAILABLE,A_small_low_contrast,0.00253173828125,1,,
seed42_992_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.01040283203125,1,,
seed42_254_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.14851806640625,14,,
seed42_132_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.10656982421875,2,,
seed42_461_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.14598388671875,10,,
seed42_415_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.03157958984375,1,,
seed42_385_edit02,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.0494921875,2,,
seed42_284_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.170771484375,6,,
seed42_240_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.11355224609375,5,,
seed42_861_edit02,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.11500732421875,1,,
seed42_210_edit02,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.01576171875,1,,
seed42_917_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.13798095703125,2,,
seed42_701_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.151181640625,3,,
seed42_147_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.1319775390625,2,,
seed42_144_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.16512939453125,5,,
seed42_222_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.02786865234375,1,,
seed42_377_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.10629638671875,1,,
seed42_401_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.1370361328125,2,,
seed42_809_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.12201171875,11,,
seed42_942_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.0247265625,1,,
seed42_136_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.165888671875,1,,
seed42_886_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.09896484375,1,,
seed42_354_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.1017138671875,13,,
seed42_697_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.0106005859375,1,,
seed42_382_edit02,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.085078125,3,,
seed42_742_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.1463916015625,6,,
seed42_914_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.1088720703125,4,,
seed42_463_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.01572021484375,1,,
seed42_1008_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.16894287109375,1,,
seed42_305_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.1457958984375,1,,
seed42_588_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.05973388671875,1,,
seed42_303_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.1045166015625,2,,
seed42_376_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.039560546875,1,,
seed42_578_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.06978271484375,1,,
seed42_64_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.031455078125,1,,
seed42_23_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.13232177734375,9,,
seed42_615_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.15520751953125,1,,
seed42_593_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.10052978515625,4,,
seed42_943_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.03233642578125,1,,
seed42_443_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.1655810546875,4,,
seed42_166_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.11271240234375,11,,
seed42_75_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.155634765625,1,,
seed42_847_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.09113037109375,1,,
seed42_27_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.02888671875,1,,
seed42_639_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.12320068359375,2,,
seed42_195_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.16129150390625,1,,
seed42_873_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.14908447265625,15,,
seed42_487_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.110126953125,1,,
seed42_97_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.1169091796875,1,,
seed42_959_edit00,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.05514404296875,2,,
seed42_617_edit01,CLASS_PROVENANCE_UNAVAILABLE,B_diffuse_texture,0.17532958984375,2,,
